Nombre,Plataforma,Fecha_Salida,Score,Score_Jugadores,Desarrollador,Genero,Jugadores,Criticos,Usuarios,Anio,Mes,Numero_Dia,Nombre_Dia,Lista_Generos
Shadow Warrior 2,PC,2016-10-13,78,80.0,FlyingWildHog,"action,shooter,first-person,arcade",>4,61,527,2016,10,13,Jue,"['arcade', 'action', 'shooter', 'first-person']"
Dance Dance Revolution Ultramix 2,Xbox,2004-11-18,78,71.0,KonamiComputerEntertainmentHawaii,"miscellaneous,rhythm,dancing",>4,16,7,2004,11,18,Jue,"['miscellaneous', 'rhythm', 'dancing']"
Apotheon,PC,2015-02-03,78,77.0,Alientrap,"platformer,2d,platformer,action,beat-'em-up,2d",No info,30,194,2015,2,3,Mar,"['2d', 'action', 'platformer', ""beat-'em-up""]"
The Walking Dead: The Telltale Series - A New Frontier Episode 2: Ties That Bind Part Two,XboxOne,2016-12-20,78,64.0,TelltaleGames,"action,adventure,general,point-and-click",No info,13,21,2016,12,20,Mar,"['action', 'adventure', 'general', 'point-and-click']"
Need for Speed: Most Wanted - A Criterion Game,PC,2012-10-30,78,44.0,CriterionGames,"driving,racing,simulation,gt/street,gt/street,automobile",No info,14,899,2012,10,30,Mar,"['simulation', 'automobile', 'gt/street', 'racing', 'driving']"
Star Wars: Battlefront II,PC,2005-10-31,78,86.0,EADICE,"action,shooter,first-person,tactical",>4,24,2986,2005,10,31,Lun,"['tactical', 'action', 'shooter', 'first-person']"
The Walking Dead: Season Two Episode 1 - All That Remains,PC,2013-12-17,78,85.0,TelltaleGames,"general,action,adventure,general,point-and-click",No info,55,594,2013,12,17,Mar,"['action', 'adventure', 'general', 'point-and-click']"
WWE SmackDown vs. Raw 2010,Wii,2009-10-20,78,78.0,Yuke's,"action,sports,fighting,fighting,individual,wrestling,combat,wrestling",1,11,11,2009,10,20,Mar,"['wrestling', 'sports', 'individual', 'action', 'fighting', 'combat']"
Roogoo,Xbox360,2008-06-04,78,74.0,SpiderMonk,"miscellaneous,puzzle,puzzle,general,general",2,24,12,2008,6,4,Mie,"['miscellaneous', 'puzzle', 'general']"
Golf Story,Switch,2017-09-28,78,83.0,SideBarGames,"actionadventure,general",1,39,307,2017,9,28,Jue,"['actionadventure', 'general']"
DG2: Defense Grid 2,XboxOne,2014-09-24,78,70.0,HiddenPathEntertainment,"strategy,real-time,general,defense",No info,8,26,2014,9,24,Mie,"['real-time', 'strategy', 'defense', 'general']"
The Journey Down: Chapter Two,PC,2014-08-25,78,71.0,SkyGoblin,"adventure,general",1,11,22,2014,8,25,Lun,"['adventure', 'general']"
Muramasa Rebirth,PlayStationVita,2013-06-25,78,84.0,Vanillaware,"role-playing,actionrpg,actionrpg",1,26,185,2013,6,25,Mar,"['role-playing', 'actionrpg']"
Star Trek: Elite Force II,PC,2003-06-25,78,75.0,RitualEntertainment,"action,shooter,shooter,first-person,sci-fi,sci-fi,arcade",>4,28,38,2003,6,25,Mie,"['arcade', 'first-person', 'sci-fi', 'shooter', 'action']"
Tiger Woods PGA Tour 11,PlayStation3,2010-06-08,78,66.0,EASports,"sports,traditional,individual,golf,sim,sim",4,40,19,2010,6,8,Mar,"['sim', 'golf', 'individual', 'traditional', 'sports']"
Sega Ages: Puyo Puyo 2,Switch,2020-02-20,78,78.0,Compile,"puzzle,matching",1,10,4,2020,2,20,Jue,"['puzzle', 'matching']"
Pinball FX3,PlayStation4,2017-09-26,78,61.0,ZenStudios,"action,pinball",No info,9,15,2017,9,26,Mar,"['action', 'pinball']"
This War of Mine: The Little Ones,XboxOne,2016-01-29,78,77.0,11bitstudios,"strategy,real-time,general",No info,19,41,2016,1,29,Vie,"['real-time', 'strategy', 'general']"
Call of Juarez: Bound in Blood,PlayStation3,2009-06-30,78,76.0,Techland,"action,shooter,shooter,first-person,historic,historic,arcade",>4,47,108,2009,6,30,Mar,"['arcade', 'first-person', 'shooter', 'action', 'historic']"
Zuma's Revenge!,PC,2009-09-15,78,75.0,PopCap,"miscellaneous,puzzle,action,puzzle,puzzle,action",1,17,46,2009,9,15,Mar,"['miscellaneous', 'action', 'puzzle']"
BattleTech,PC,2018-04-24,78,70.0,HarebrainedSchemesLLC,"strategy,turn-based,tactics",>4,62,355,2018,4,24,Mar,"['tactics', 'strategy', 'turn-based']"
Xanadu Next,PC,2016-11-03,78,73.0,Falcom,"role-playing,actionrpg",1,17,20,2016,11,3,Jue,"['role-playing', 'actionrpg']"
Obliteracers,PC,2016-02-23,78,77.0,"SpaceDustStudios,VarkianEmpire","racing,arcade,futuristic",No info,8,10,2016,2,23,Mar,"['racing', 'arcade', 'futuristic']"
ZEN Pinball 2: Balls of Glory,PlayStation4,2015-10-20,78,62.0,ZenStudios,"action,pinball",No info,9,5,2015,10,20,Mar,"['action', 'pinball']"
The Denpa Men: They Came By Wave,3DS,2012-09-27,78,75.0,GeniusSonorityInc.,"role-playing,general,general",1,18,36,2012,9,27,Jue,"['role-playing', 'general']"
Traxxpad,PSP,2007-06-26,78,63.0,DefinitiveStudios,"action,miscellaneous,rhythm,music,music",>4,13,7,2007,6,26,Mar,"['miscellaneous', 'action', 'rhythm', 'music']"
Alien Hominid,GameCube,2004-11-23,78,82.0,TheBehemoth,"action,shooter,scrolling",4,28,19,2004,11,23,Mar,"['action', 'shooter', 'scrolling']"
Othercide,PC,2020-07-27,78,71.0,LightbulbCrew,"strategy,turn-based,tactics",1,25,33,2020,7,27,Lun,"['tactics', 'strategy', 'turn-based']"
Relicta,XboxOne,2020-08-04,78,73.0,MightyPolygon,"adventure,3d,first-person",1,7,10,2020,8,4,Mar,"['first-person', 'adventure', '3d']"
Torchlight II,XboxOne,2019-09-03,78,72.0,PanicButton,"role-playing,actionrpg",4,7,14,2019,9,3,Mar,"['role-playing', 'actionrpg']"
Hasbro Family Game Night: Yahtzee,Xbox360,2009-03-18,78,43.0,ElectronicArts,"miscellaneous,boardgames,board/cardgame",No info,9,12,2009,3,18,Mie,"['miscellaneous', 'board/cardgame', 'boardgames']"
Detroit: Become Human,PlayStation4,2018-05-25,78,87.0,QuanticDream,"actionadventure,open-world,adventure,3d,third-person",1,104,4642,2018,5,25,Vie,"['adventure', '3d', 'third-person', 'open-world', 'actionadventure']"
Tiger Woods PGA Tour,PSP,2005-03-23,78,74.0,EACanada,"sports,traditional,individual,golf,sim,sim",4,25,14,2005,3,23,Mie,"['sim', 'golf', 'individual', 'traditional', 'sports']"
Broken Sword: Shadow of the Templars - The Director's Cut,DS,2009-03-24,78,82.0,RevolutionSoftware,"adventure,general,general,point-and-click",No info,22,19,2009,3,24,Mar,"['adventure', 'general', 'point-and-click']"
Layers of Fear,XboxOne,2016-02-16,78,72.0,BlooberTeam,"adventure,3d,first-person",No info,10,111,2016,2,16,Mar,"['first-person', 'adventure', '3d']"
Baldur's Gate: Enhanced Edition,PC,2012-11-28,78,67.0,OverhaulGames,"role-playing,pc-stylerpg,pc-stylerpg,western-style",1,39,406,2012,11,28,Mie,"['role-playing', 'western-style', 'pc-stylerpg']"
Disgaea 3: Absence of Justice,PlayStation3,2008-08-26,78,82.0,NipponIchiSoftware,"strategy,turn-based,fantasy,fantasy,tactics",1,51,129,2008,8,26,Mar,"['tactics', 'strategy', 'fantasy', 'turn-based']"
DOOM 3: Resurrection of Evil,PC,2005-04-04,78,70.0,NerveSoftware,"action,shooter,shooter,first-person,sci-fi,sci-fi,arcade",>4,46,198,2005,4,4,Lun,"['arcade', 'first-person', 'sci-fi', 'shooter', 'action']"
LEGO Indiana Jones: The Original Adventures,PC,2008-06-03,78,78.0,Traveller'sTales,"actionadventure,adventure,general,general",No info,14,50,2008,6,3,Mar,"['actionadventure', 'adventure', 'general']"
Yakuza 4,PlayStation3,2011-03-15,78,84.0,RyugaGotokuStudios,"actionadventure,modern,modern,open-world",1,59,232,2011,3,15,Mar,"['actionadventure', 'open-world', 'modern']"
GreedFall,XboxOne,2019-09-10,78,80.0,Spiders,"role-playing,actionrpg",1,14,96,2019,9,10,Mar,"['role-playing', 'actionrpg']"
Descenders,PC,2019-05-07,78,68.0,RageSquid,"racing,arcade,automobile",1,7,24,2019,5,7,Mar,"['racing', 'arcade', 'automobile']"
Angry Birds VR: Isle of Pigs,PC,2019-02-07,78,48.0,ResolutionGames,"puzzle,action",1,8,12,2019,2,7,Jue,"['action', 'puzzle']"
EVERSPACE,PlayStation4,2018-05-22,78,59.0,ROCKFISHGames,"simulation,actionadventure,space,open-world,combat",1,10,32,2018,5,22,Mar,"['simulation', 'open-world', 'actionadventure', 'combat', 'space']"
Deathsmiles,PC,2016-03-10,78,72.0,Cave,"action,shooter,shoot-'em-up,horizontal",1,10,9,2016,3,10,Jue,"['action', 'horizontal', 'shooter', ""shoot-'em-up""]"
The Sims 3,PlayStation3,2010-10-26,78,66.0,TheSimsStudio,"simulation,miscellaneous,virtuallife,virtual,virtuallife",1,39,65,2010,10,26,Mar,"['miscellaneous', 'simulation', 'virtual', 'virtuallife']"
Wade Hixton's Counter Punch,GameBoyAdvance,2004-03-15,78,82.0,InfernoGames,"sports,traditional,boxing",1,13,6,2004,3,15,Lun,"['traditional', 'sports', 'boxing']"
Baldur's Gate: Dark Alliance II,PlayStation2,2004-01-20,78,83.0,BlackIsleStudios,"role-playing,actionrpg",2,44,64,2004,1,20,Mar,"['role-playing', 'actionrpg']"
NASCAR Thunder 2004,PC,2003-09-16,78,75.0,EAGames,"driving,racing,simulation,stockcar,stockcar,automobile",>4,9,12,2003,9,16,Mar,"['stockcar', 'simulation', 'automobile', 'racing', 'driving']"
Dave Mirra Freestyle BMX 3,GameBoyAdvance,2002-11-26,78,0.0,Full-Fat,"sports,alternative,biking",2,15,0,2002,11,26,Mar,"['alternative', 'sports', 'biking']"
Contra: Shattered Soldier,PlayStation2,2002-10-22,78,72.0,KCET,"action,shooter,scrolling",2,33,35,2002,10,22,Mar,"['action', 'shooter', 'scrolling']"
Freekstyle,GameCube,2002-09-05,78,85.0,Page44Studios,"driving,racing,motorcycle,motocross",2,11,4,2002,9,5,Jue,"['driving', 'motorcycle', 'racing', 'motocross']"
Dynasty Warriors 3,PlayStation2,2001-11-26,78,88.0,OmegaForce,"action,beat-'em-up",2,17,103,2001,11,26,Lun,"['action', ""beat-'em-up""]"
Shadow of Destiny,PlayStation2,2001-03-05,78,84.0,Konami,"adventure,third-person,fantasy",1,18,24,2001,3,5,Lun,"['third-person', 'adventure', 'fantasy']"
Midnight Club: Street Racing,PlayStation2,2000-10-25,78,76.0,AngelStudios,"driving,racing,gt/street",2,18,29,2000,10,25,Mie,"['driving', 'racing', 'gt/street']"
Swing Away Golf,PlayStation2,2000-10-25,78,0.0,T&ESoft,"sports,traditional,golf,arcade",4,15,0,2000,10,25,Mie,"['traditional', 'arcade', 'sports', 'golf']"
Harvest Moon 64,Nintendo64,1999-11-30,78,88.0,VictorInteractiveSoftware,"strategy,breeding/constructing",1,7,73,1999,11,30,Mar,"['breeding/constructing', 'strategy']"
Sphinx and the Cursed Mummy,PlayStation2,2003-11-10,78,85.0,EurocomEntertainmentSoftware,"actionadventure,fantasy",1,28,46,2003,11,10,Lun,"['actionadventure', 'fantasy']"
Skylanders: Spyro's Adventure,Xbox360,2011-10-16,78,54.0,ToysforBob,"action,platformer,platformer,3d,3d",No info,35,60,2011,10,16,Dom,"['action', 'platformer', '3d']"
Lost Ember,PC,2019-11-22,78,75.0,MooneyeStudios,"actionadventure,open-world",1,16,60,2019,11,22,Vie,"['actionadventure', 'open-world']"
NHL 17,PlayStation4,2016-09-13,78,56.0,"EACanada,EAVancouver","sports,team,icehockey,sim",>4,26,126,2016,9,13,Mar,"['team', 'sim', 'sports', 'icehockey']"
Madden NFL 12,Xbox360,2011-08-30,78,60.0,EATiburon,"sports,traditional,team,football,sim,sim",>4,55,100,2011,8,30,Mar,"['team', 'football', 'sim', 'traditional', 'sports']"
inFamous: Festival of Blood,PlayStation3,2011-10-25,78,80.0,SuckerPunch,"actionadventure,sci-fi,sci-fi,open-world",No info,32,163,2011,10,25,Mar,"['actionadventure', 'open-world', 'sci-fi']"
A Way Out,PlayStation4,2018-03-23,78,79.0,Hazelight,"actionadventure,general",2,62,734,2018,3,23,Vie,"['actionadventure', 'general']"
The Sims 4: City Living,PC,2016-11-01,78,57.0,Maxis,"simulation,virtual,virtuallife",No info,13,69,2016,11,1,Mar,"['simulation', 'virtual', 'virtuallife']"
Rock Band Blitz,PlayStation3,2012-08-28,78,61.0,HarmonixMusicSystems,"action,miscellaneous,rhythm,music,music",No info,7,16,2012,8,28,Mar,"['miscellaneous', 'action', 'rhythm', 'music']"
Lost Odyssey,Xbox360,2008-02-12,78,84.0,Mistwalker,"role-playing,console-stylerpg,console-stylerpg,japanese-style",1,68,509,2008,2,12,Mar,"['role-playing', 'japanese-style', 'console-stylerpg']"
Rez,PlayStation2,2002-01-07,78,83.0,UGA,"action,shooter,rail",1,34,30,2002,1,7,Lun,"['rail', 'action', 'shooter']"
Klonoa 2: Dream Champ Tournament,GameBoyAdvance,2005-02-23,78,85.0,Namco,"action,general",1,20,15,2005,2,23,Mie,"['action', 'general']"
Aokana - Four Rhythms Across the Blue,Switch,2020-08-21,78,0.0,"NekoNyanLtd.,Sprite","adventure,visualnovel",1,8,0,2020,8,21,Vie,"['visualnovel', 'adventure']"
For Honor: Marching Fire,PlayStation4,2018-10-16,78,34.0,Ubisoft,"actionadventure,general",No info,8,9,2018,10,16,Mar,"['actionadventure', 'general']"
Death Road to Canada,PlayStation4,2018-05-08,78,59.0,RocketcatGames,"action,general",1,14,8,2018,5,8,Mar,"['action', 'general']"
Doki Doki Literature Club!,PC,2017-10-06,78,85.0,TeamSalvato,"adventure,visualnovel",1,7,513,2017,10,6,Vie,"['visualnovel', 'adventure']"
Far Cry Instincts Evolution,Xbox,2006-03-28,78,66.0,UbisoftMontreal,"action,shooter,first-person,modern",>4,15,38,2006,3,28,Mar,"['action', 'shooter', 'first-person', 'modern']"
Fallout 4 VR,PC,2017-12-11,78,51.0,BethesdaGameStudios,"role-playing,western-style",1,27,69,2017,12,11,Lun,"['role-playing', 'western-style']"
Indivisible,PC,2019-10-08,78,64.0,LabZeroGames,"role-playing,actionrpg",1,21,55,2019,10,8,Mar,"['role-playing', 'actionrpg']"
Transformers: Fall of Cybertron,PC,2012-08-20,78,80.0,"HighMoonStudios,MercenaryTechnologies","action,general,general,shooter,third-person,arcade",No info,13,162,2012,8,20,Lun,"['arcade', 'third-person', 'shooter', 'general', 'action']"
Gurumin: A Monstrous Adventure,PSP,2007-02-12,78,76.0,Falcom,"role-playing,actionrpg,actionrpg",1,41,23,2007,2,12,Lun,"['role-playing', 'actionrpg']"
Vanquish,PC,2017-05-25,78,88.0,PlatinumGames,"action,shooter,third-person,arcade",1,21,396,2017,5,25,Jue,"['arcade', 'action', 'third-person', 'shooter']"
Octahedron: Transfixed Edition,Switch,2019-01-17,78,80.0,Demimonde,"action,platformer,2d",1,10,11,2019,1,17,Jue,"['2d', 'action', 'platformer']"
Madden NFL 07,PSP,2006-08-22,78,66.0,EATiburon,"sports,traditional,team,football,sim,sim",2,18,16,2006,8,22,Mar,"['team', 'football', 'sim', 'traditional', 'sports']"
FIFA Soccer 06,PC,2005-10-04,78,68.0,EACanada,"sports,traditional,team,soccer,sim,sim",>4,14,58,2005,10,4,Mar,"['team', 'soccer', 'sim', 'traditional', 'sports']"
Yoshi's Woolly World,WiiU,2015-10-16,78,85.0,Good-Feel,"actionadventure,platformer,2d,fantasy,action,platformer,2d",No info,83,453,2015,10,16,Vie,"['2d', 'actionadventure', 'fantasy', 'action', 'platformer']"
Stellaris,PC,2016-05-09,78,80.0,ParadoxDevelopmentStudio,"strategy,real-time,general",No info,57,828,2016,5,9,Lun,"['real-time', 'strategy', 'general']"
The House of the Dead: Overkill,Wii,2009-02-10,78,86.0,HeadstrongGames,"action,shooter,shooter,lightgun,lightgun",No info,65,104,2009,2,10,Mar,"['action', 'lightgun', 'shooter']"
The Jackbox Party Pack 5,Switch,2018-10-17,78,71.0,"JackboxGames,Inc.","miscellaneous,party/minigame",1,13,9,2018,10,17,Mie,"['miscellaneous', 'party/minigame']"
Super Rude Bear Resurrection,PlayStation4,2017-05-02,78,50.0,AlexRose,"action,platformer,2d",No info,12,6,2017,5,2,Mar,"['2d', 'action', 'platformer']"
Bomberman Land Touch!,DS,2006-11-07,78,76.0,Hudson,"miscellaneous,puzzle,action,puzzle,puzzle,general,action",4,15,12,2006,11,7,Mar,"['miscellaneous', 'action', 'puzzle', 'general']"
Big Bang Mini,DS,2009-01-21,78,82.0,ArkedoStudio,"action,shooter,shooter,static,static,shoot-'em-up,top-down,vertical",1,39,28,2009,1,21,Mie,"['static', 'shooter', 'vertical', 'top-down', 'action', ""shoot-'em-up""]"
Mortal Kombat 11,Switch,2019-04-23,78,39.0,"NetherRealmStudios,ShiverGames","action,fighting,2d",>4,13,332,2019,4,23,Mar,"['2d', 'action', 'fighting']"
Wasteland 3,PlayStation4,2020-08-28,78,67.0,InXileEntertainment,"role-playing,western-style",>4,16,105,2020,8,28,Vie,"['role-playing', 'western-style']"
SIREN: Blood Curse,PlayStation3,2008-07-24,78,80.0,SCEJapanStudio,"actionadventure,horror,horror,survival",1,42,105,2008,7,24,Jue,"['horror', 'actionadventure', 'survival']"
WWE '13,Xbox360,2012-10-30,78,80.0,"THQ,Yuke's","action,sports,fighting,fighting,individual,wrestling,combat,wrestling",>4,46,124,2012,10,30,Mar,"['wrestling', 'sports', 'individual', 'action', 'fighting', 'combat']"
Tell Me Why,XboxOne,2020-08-27,78,60.0,DONTNODEntertainment,"adventure,general",1,45,200,2020,8,27,Jue,"['adventure', 'general']"
Pro Evolution Soccer 2010,PlayStation3,2009-11-03,78,68.0,Konami,"sports,traditional,team,football,soccer,sim,sim,sim",No info,42,82,2009,11,3,Mar,"['team', 'football', 'soccer', 'sim', 'traditional', 'sports']"
Hotel Dusk: Room 215,DS,2007-01-22,78,85.0,Cing,"adventure,general,general",1,57,121,2007,1,22,Lun,"['adventure', 'general']"
Ibb & Obb,Switch,2020-03-05,78,68.0,Sparpweed,"puzzle,action",1,10,6,2020,3,5,Jue,"['action', 'puzzle']"
Double Dragon & Kunio-kun Retro Brawler Bundle,Switch,2020-02-20,78,80.0,ArcSystemWorks,"miscellaneous,compilation",4,14,11,2020,2,20,Jue,"['miscellaneous', 'compilation']"
Borderlands 3,PlayStation4,2019-09-13,78,58.0,GearboxSoftware,"action,shooter,first-person,arcade",4,43,1178,2019,9,13,Vie,"['arcade', 'action', 'shooter', 'first-person']"
King's Quest Chapter 5: The Good Knight,PlayStation4,2016-10-25,78,54.0,TheOddGentlemen,"adventure,general",No info,7,18,2016,10,25,Mar,"['adventure', 'general']"
Prototype,Xbox360,2009-06-09,78,77.0,RadicalEntertainment,"actionadventure,sci-fi,sci-fi,open-world",1,83,381,2009,6,9,Mar,"['actionadventure', 'open-world', 'sci-fi']"
Project: Snowblind,PlayStation2,2005-02-23,78,80.0,CrystalDynamics,"action,shooter,first-person,sci-fi",>4,54,26,2005,2,23,Mie,"['action', 'shooter', 'first-person', 'sci-fi']"
The Thing,PlayStation2,2002-08-19,78,74.0,ComputerArtworks,"actionadventure,horror",1,27,43,2002,8,19,Lun,"['horror', 'actionadventure']"
DeathSpank: Thongs of Virtue,Xbox360,2011-01-04,78,81.0,HotheadGames,"role-playing,actionrpg,actionrpg",1,21,20,2011,1,4,Mar,"['role-playing', 'actionrpg']"
Hatsune Miku: Project Diva X,PlayStation4,2016-08-30,78,74.0,Sega,"action,rhythm,music",1,22,78,2016,8,30,Mar,"['rhythm', 'action', 'music']"
Granblue Fantasy: Versus,PlayStation4,2020-03-03,78,64.0,ArcSystemWorks,"action,fighting,2d",>4,54,81,2020,3,3,Mar,"['2d', 'action', 'fighting']"
Atelier Lulua: The Scion of Arland,Switch,2019-05-21,78,75.0,KoeiTecmoGames,"role-playing,japanese-style",1,12,21,2019,5,21,Mar,"['role-playing', 'japanese-style']"
Alien: Isolation,XboxOne,2014-10-07,78,80.0,CreativeAssembly,"actionadventure,sci-fi,general,survival",No info,24,396,2014,10,7,Mar,"['actionadventure', 'general', 'survival', 'sci-fi']"
DeadCore,PC,2013-08-13,78,67.0,5-BitsGames,"action,shooter,first-person,sci-fi,arcade",1,11,43,2013,8,13,Mar,"['arcade', 'first-person', 'sci-fi', 'shooter', 'action']"
Conker: Live & Reloaded,Xbox,2005-06-21,78,83.0,RareLtd.,"action,shooter,third-person,fantasy",2,74,99,2005,6,21,Mar,"['action', 'third-person', 'shooter', 'fantasy']"
Castlevania: The Adventure ReBirth,Wii,2009-12-28,78,87.0,M2,"action,platformer,platformer,2d,2d",1,22,48,2009,12,28,Lun,"['2d', 'action', 'platformer']"
The Walking Dead: Season Two Episode 5 - No Going Back,PC,2014-08-26,78,85.0,TelltaleGames,"general,action,adventure,general,point-and-click",No info,40,337,2014,8,26,Mar,"['action', 'adventure', 'general', 'point-and-click']"
MLB 2005,PlayStation2,2004-03-16,78,76.0,989Sports,"sports,traditional,baseball,sim",2,36,9,2004,3,16,Mar,"['traditional', 'sim', 'sports', 'baseball']"
Neverwinter Nights: Shadows of Undrentide,PC,2003-06-17,78,77.0,BioWare,"role-playing,pc-stylerpg,pc-stylerpg,western-style",1,24,98,2003,6,17,Mar,"['role-playing', 'western-style', 'pc-stylerpg']"
Knockout Kings 2003,GameCube,2002-10-09,78,70.0,EASports,"sports,traditional,boxing",2,13,6,2002,10,9,Mie,"['traditional', 'sports', 'boxing']"
Duke Nukem: Manhattan Project,PC,2002-05-14,78,77.0,SunstormInteractive,"action,shooter,shooter,scrolling,scrolling,shoot-'em-up,horizontal",1,24,62,2002,5,14,Mar,"['horizontal', 'shooter', 'scrolling', 'action', ""shoot-'em-up""]"
Konami Collector's Series: Arcade Advanced,GameBoyAdvance,2002-03-21,78,88.0,KCEA,"miscellaneous,compilation",No info,10,4,2002,3,21,Jue,"['miscellaneous', 'compilation']"
Gradius Galaxies,GameBoyAdvance,2001-11-12,78,83.0,Mobile21,"action,shooter,scrolling",No info,17,6,2001,11,12,Lun,"['action', 'shooter', 'scrolling']"
Tales of Destiny II,PlayStation,2001-09-10,78,85.0,Namco,"role-playing,console-stylerpg",1,9,41,2001,9,10,Lun,"['role-playing', 'console-stylerpg']"
Metal Gear Solid: Snake Eater 3D,3DS,2012-02-21,78,79.0,KojimaProductions,"actionadventure,modern,general,modern",1,46,195,2012,2,21,Mar,"['actionadventure', 'general', 'modern']"
Overcooked!,PlayStation4,2016-08-02,78,79.0,GhostTownGamesLtd.,"action,simulation,arcade,virtual,career",No info,24,163,2016,8,2,Mar,"['arcade', 'simulation', 'virtual', 'action', 'career']"
