Nombre,Plataforma,Fecha_Salida,Score,Score_Jugadores,Desarrollador,Genero,Jugadores,Criticos,Usuarios,Anio,Mes,Numero_Dia,Nombre_Dia,Lista_Generos
NASCAR 2011: The Game,PlayStation3,2011-03-29,62,46.0,Eutechnyx,"driving,racing,simulation,stockcar,gt/street,stockcar,automobile",>4,16,16,2011,3,29,Mar,"['driving', 'simulation', 'stockcar', 'gt/street', 'automobile', 'racing']"
Tornado Outbreak,Xbox360,2009-09-29,62,80.0,LooseCannonStudios,"action,general,general",1,12,6,2009,9,29,Mar,"['general', 'action']"
Bee Movie Game,Wii,2007-11-05,62,86.0,SmartBombInteractive,"action,general,general",1,16,12,2007,11,5,Lun,"['general', 'action']"
Spider-Man 3,PC,2007-05-04,62,70.0,Beenox,"action,actionadventure,platformer,general,platformer,3d,3d",1,16,58,2007,5,4,Vie,"['actionadventure', 'platformer', 'general', 'action', '3d']"
Commandos Strike Force,PC,2006-04-04,62,71.0,PyroStudios,"action,shooter,shooter,first-person,tactical,historic,historic",>4,20,68,2006,4,4,Mar,"['historic', 'first-person', 'shooter', 'action', 'tactical']"
Hardwood Spades,Xbox360,2005-12-08,62,54.0,SilverCreekEntertainment,"miscellaneous,boardgames,boardgames,board/cardgame",4,8,5,2005,12,8,Jue,"['boardgames', 'miscellaneous', 'board/cardgame']"
Viewtiful Joe: Red Hot Rumble,GameCube,2005-11-08,62,69.0,CloverStudio,"action,beat-'em-up",4,27,10,2005,11,8,Mar,"['action', ""beat-'em-up""]"
Atomic Betty,GameBoyAdvance,2005-10-25,62,79.0,"BigBlueBubbleInc.,BreakthroughNewMedia","action,platformer,2d",No info,10,7,2005,10,25,Mar,"['2d', 'action', 'platformer']"
Namco Museum 50th Anniversary,Xbox,2005-08-30,62,0.0,BackboneVancouver,"miscellaneous,compilation",2,23,0,2005,8,30,Mar,"['compilation', 'miscellaneous']"
Northland,PC,2004-03-24,62,77.0,"FunaticsDevelopmentGmbH,FunaticsSoftware,Funatics","strategy,real-time,fantasy,general,fantasy",>4,11,12,2004,3,24,Mie,"['fantasy', 'general', 'real-time', 'strategy']"
Cold Zero: No Mercy,PC,2003-08-22,62,86.0,JoWooDEntertainmentAG,"action,shooter,shooter,third-person,modern,modern,arcade",>4,12,17,2003,8,22,Vie,"['modern', 'shooter', 'action', 'third-person', 'arcade']"
Alter Echo,Xbox,2003-08-19,62,0.0,OutrageGames,"action,shooter,third-person,fantasy",1,24,0,2003,8,19,Mar,"['shooter', 'fantasy', 'action', 'third-person']"
Big Mutha Truckers,PlayStation2,2003-06-16,62,53.0,Eutechnyx,"driving,racing,truck",1,15,20,2003,6,16,Lun,"['truck', 'racing', 'driving']"
NBA ShootOut 2003,PlayStation2,2002-09-25,62,59.0,SCEA,"sports,traditional,basketball,sim",>4,22,8,2002,9,25,Mie,"['sports', 'basketball', 'sim', 'traditional']"
Diggles,PC,2002-03-20,62,80.0,Innonics,"strategy,real-time,fantasy,general,fantasy",1,13,34,2002,3,20,Mie,"['fantasy', 'general', 'real-time', 'strategy']"
ESPN NBA 2Night,PlayStation2,2001-02-13,62,0.0,Konami,"sports,traditional,basketball,sim",>4,8,0,2001,2,13,Mar,"['sports', 'basketball', 'sim', 'traditional']"
Lineage II: The Chaotic Chronicle,PC,2004-04-27,62,68.0,NCSOFT,"role-playing,massivelymultiplayeronline,massivelymultiplayer,fantasy",>4,37,123,2004,4,27,Mar,"['massivelymultiplayer', 'massivelymultiplayeronline', 'role-playing', 'fantasy']"
We Happy Few,PC,2018-08-10,62,57.0,CompulsionGames,"actionadventure,general",1,60,177,2018,8,10,Vie,"['general', 'actionadventure']"
Zombie Army Trilogy,PlayStation4,2015-03-03,62,70.0,Rebellion,"action,shooter,third-person,arcade",4,26,111,2015,3,3,Mar,"['shooter', 'action', 'third-person', 'arcade']"
Harvey Birdman: Attorney at Law,PSP,2008-01-08,62,82.0,HighVoltageSoftware,"adventure,3d,first-person,modern,modern",1,19,9,2008,1,8,Mar,"['first-person', 'adventure', 'modern', '3d']"
Go Vacation,Switch,2018-07-27,62,77.0,BandaiNamcoGames,"miscellaneous,party/minigame",1,27,51,2018,7,27,Vie,"['party/minigame', 'miscellaneous']"
Arena Football: Road to Glory,PlayStation2,2007-02-20,62,62.0,BudCat,"sports,traditional,football,sim",2,17,11,2007,2,20,Mar,"['sports', 'sim', 'football', 'traditional']"
Pac-Man,Xbox360,2006-08-09,62,48.0,NamcoBandaiGames,"action,general,general,arcade",1,16,11,2006,8,9,Mie,"['arcade', 'general', 'action']"
Mortal Kombat Arcade Kollection,Xbox360,2011-08-31,62,66.0,"OtherOceanInteractive,NetherRealmStudios","action,miscellaneous,fighting,compilation,2d",No info,19,28,2011,8,31,Mie,"['2d', 'fighting', 'action', 'miscellaneous', 'compilation']"
Bleeding Edge,PC,2020-03-24,62,53.0,NinjaTheory,"action,shooter,third-person,arcade",>4,18,147,2020,3,24,Mar,"['shooter', 'action', 'third-person', 'arcade']"
continue?9876543210,PC,2014-01-03,62,63.0,JasonOda,"action,general",No info,15,27,2014,1,3,Vie,"['general', 'action']"
Commandos Strike Force,Xbox,2006-04-04,62,82.0,PyroStudios,"action,shooter,first-person,tactical,historic",>4,27,5,2006,4,4,Mar,"['historic', 'first-person', 'shooter', 'action', 'tactical']"
Mega Man Battle Network 6 Cybeast Gregar,GameBoyAdvance,2006-06-13,62,88.0,Capcom,"role-playing,actionrpg",2,10,70,2006,6,13,Mar,"['actionrpg', 'role-playing']"
Blitz: The League II,PlayStation3,2008-10-13,62,75.0,No info,"sports,traditional,team,football,arcade,arcade",2,25,15,2008,10,13,Lun,"['team', 'sports', 'arcade', 'football', 'traditional']"
Legend of Dungeon,PC,2013-09-13,62,75.0,RobotLovesKitty,"action,beat-'em-up,beat-'em-up,2d",No info,13,57,2013,9,13,Vie,"['2d', 'action', ""beat-'em-up""]"
Buzz! Junior: RoboJam,PlayStation2,2008-03-11,62,0.0,CohortStudios,"miscellaneous,trivia/gameshow",4,10,0,2008,3,11,Mar,"['trivia/gameshow', 'miscellaneous']"
Godzilla: Save the Earth,PlayStation2,2004-11-02,62,84.0,"PipeworksSoftware,Inc.","action,fighting,3d",4,19,25,2004,11,2,Mar,"['fighting', 'action', '3d']"
Redshirt,PC,2013-11-13,62,55.0,TheTiniestShark,"simulation,general,general",No info,16,34,2013,11,13,Mie,"['simulation', 'general']"
Speedball 2 - Tournament,PC,2007-11-27,62,72.0,Kylotonn,"sports,alternative,team,futuristic,futuristic",No info,18,25,2007,11,27,Mar,"['alternative', 'sports', 'team', 'futuristic']"
Yu-Gi-Oh! GX Tag Force,PSP,2006-11-14,62,87.0,Konami,"strategy,miscellaneous,turn-based,cardbattle,cardbattle",2,8,39,2006,11,14,Mar,"['turn-based', 'cardbattle', 'miscellaneous', 'strategy']"
Warship Gunner 2,PlayStation2,2006-03-21,62,85.0,MicroCabin,"simulation,ship",1,13,11,2006,3,21,Mar,"['simulation', 'ship']"
Assassin's Creed Chronicles: Russia,XboxOne,2016-02-09,62,48.0,"Ubisoft,ClimaxStudios","actionadventure,linear",No info,24,42,2016,2,9,Mar,"['linear', 'actionadventure']"
Toy Soldiers: War Chest,PlayStation4,2015-08-11,62,71.0,KromeStudios,"strategy,general",4,19,66,2015,8,11,Mar,"['general', 'strategy']"
Line Rider 2: Unbound,Wii,2008-10-07,62,64.0,InXileEntertainment,"miscellaneous,puzzle,puzzle,general,puzzle,general",1,12,5,2008,10,7,Mar,"['general', 'puzzle', 'miscellaneous']"
Trailblazers,Switch,2018-11-15,62,78.0,SupergonkLtd.,"racing,arcade,futuristic",>4,8,4,2018,11,15,Jue,"['futuristic', 'arcade', 'racing']"
Thunder Wolves,PlayStation3,2013-08-13,62,57.0,MostWantedEntertainment,"action,shooter,shooter,scrolling,scrolling,shoot-'em-up,vertical",No info,8,12,2013,8,13,Mar,"['shooter', 'action', 'scrolling', 'vertical', ""shoot-'em-up""]"
Dragon Ball Z: Buu's Fury,GameBoyAdvance,2004-09-14,62,86.0,WebfootTechnologies,"role-playing,console-stylerpg",>4,19,60,2004,9,14,Mar,"['console-stylerpg', 'role-playing']"
SimCity 2000,GameBoyAdvance,2003-11-13,62,78.0,Full-Fat,"strategy,citybuilding,modern",1,9,13,2003,11,13,Jue,"['modern', 'citybuilding', 'strategy']"
Tetris Worlds (Online Edition),Xbox,2003-06-13,62,0.0,RadicalEntertainment,"miscellaneous,puzzle,stacking",4,13,0,2003,6,13,Vie,"['stacking', 'puzzle', 'miscellaneous']"
Resident Evil 3: Nemesis,GameCube,2003-01-15,62,87.0,Capcom,"actionadventure,horror",1,14,92,2003,1,15,Mie,"['horror', 'actionadventure']"
Hoshigami: Ruining Blue Earth,PlayStation,2001-12-20,62,75.0,MaxFive,"strategy,turn-based,fantasy",1,9,28,2001,12,20,Jue,"['fantasy', 'turn-based', 'strategy']"
Remote Assault,PC,2001-07-29,62,0.0,ShrapnelGames,"strategy,general",No info,8,0,2001,7,29,Dom,"['general', 'strategy']"
Eternal Ring,PlayStation2,2000-10-24,62,61.0,FromSoftware,"role-playing,first-person",1,13,12,2000,10,24,Mar,"['first-person', 'role-playing']"
The King of Fighters NeoWave,Xbox,2006-04-18,62,0.0,SNKPlaymore,"action,fighting,2d",2,17,0,2006,4,18,Mar,"['2d', 'fighting', 'action']"
Raving Rabbids: Travel in Time,Wii,2010-11-21,62,73.0,Ubisoft,"action,adventure,general,platformer,2d",No info,24,18,2010,11,21,Dom,"['2d', 'platformer', 'general', 'action', 'adventure']"
Fading Shadows,PSP,2008-08-27,62,0.0,Ivolgamus,"miscellaneous,puzzle,action,puzzle,general,puzzle,general",1,13,0,2008,8,27,Mie,"['general', 'puzzle', 'action', 'miscellaneous']"
Divinity II: Ego Draconis,Xbox360,2010-01-06,62,66.0,LarianStudiosGames,"role-playing,actionrpg,actionrpg",1,37,42,2010,1,6,Mie,"['actionrpg', 'role-playing']"
Oh My Godheads,XboxOne,2017-12-05,62,0.0,SquareEnix,"action,miscellaneous,fighting,party/minigame,3d",1,8,0,2017,12,5,Mar,"['party/minigame', 'fighting', 'action', 'miscellaneous', '3d']"
Chronicles of Mystery: The Scorpio Ritual,PC,2008-11-14,62,52.0,"CityInteractive,NavarreCorp","adventure,general,general,point-and-click",1,12,13,2008,11,14,Vie,"['point-and-click', 'general', 'adventure']"
Go! Puzzle,PlayStation3,2007-06-14,62,0.0,ZoonamiLtd.,"miscellaneous,puzzle,puzzle,general,puzzle,general",4,8,0,2007,6,14,Jue,"['general', 'puzzle', 'miscellaneous']"
Mr. Driller 2,GameBoyAdvance,2005-04-10,62,0.0,Namco,"miscellaneous,puzzle,general",2,16,0,2005,4,10,Dom,"['general', 'puzzle', 'miscellaneous']"
Namco Museum,GameCube,2002-10-09,62,81.0,MassMedia,"miscellaneous,compilation",2,10,8,2002,10,9,Mie,"['compilation', 'miscellaneous']"
Senran Kagura Burst,3DS,2013-11-14,62,72.0,Tamsoft,"action,platformer,beat-'em-up,2d,2d",No info,27,70,2013,11,14,Jue,"['2d', 'action', ""beat-'em-up"", 'platformer']"
Aerial Strike: The Yager Missions,PC,2005-02-04,62,0.0,Yager,"action,shooter,shooter,third-person,sci-fi,sci-fi",>4,11,0,2005,2,4,Vie,"['shooter', 'action', 'third-person', 'sci-fi']"
Space Crew,Switch,2020-10-15,62,0.0,RunnerDuck,"simulation,space,combat",1,7,0,2020,10,15,Jue,"['simulation', 'combat', 'space']"
Rad Rodgers: Radical Edition,Switch,2019-02-26,62,45.0,InterceptorEntertainment,"action,platformer,2d",1,8,6,2019,2,26,Mar,"['2d', 'action', 'platformer']"
Sparkle Unleashed,XboxOne,2015-06-03,62,70.0,"10tonsEntertainment,10tons","puzzle,matching",No info,8,4,2015,6,3,Mie,"['puzzle', 'matching']"
Tom Clancy's Ghost Recon: Breakpoint,XboxOne,2019-10-01,62,32.0,UbisoftParis,"actionadventure,open-world",>4,30,267,2019,10,1,Mar,"['open-world', 'actionadventure']"
Georifters,Switch,2020-09-18,62,0.0,BusyToaster,"action,general",1,7,0,2020,9,18,Vie,"['general', 'action']"
Ninjin: Clash of Carrots,PlayStation4,2018-09-04,62,53.0,PocketTrap,"action,beat-'em-up,2d",2,7,13,2018,9,4,Mar,"['2d', 'action', ""beat-'em-up""]"
Need for Speed ProStreet,PlayStation2,2007-11-13,62,63.0,BlackBox,"driving,racing,gt/street",>4,11,42,2007,11,13,Mar,"['gt/street', 'racing', 'driving']"
Kersploosh!,3DS,2013-03-07,62,70.0,Poisoft,"miscellaneous,general,general",1,19,7,2013,3,7,Jue,"['general', 'miscellaneous']"
The Station,PlayStation4,2018-02-20,62,64.0,TheStation,"adventure,3d,first-person",1,17,9,2018,2,20,Mar,"['first-person', 'adventure', '3d']"
Dead Island: Riptide,PlayStation3,2013-04-23,62,60.0,Techland,"action,shooter,shooter,first-person,modern,modern,arcade",4,25,154,2013,4,23,Mar,"['modern', 'first-person', 'shooter', 'action', 'arcade']"
New Zealand Story Revolution,DS,2008-02-13,62,0.0,MarvelousEntertainment,"action,platformer,platformer,2d,2d",4,11,0,2008,2,13,Mie,"['2d', 'action', 'platformer']"
Conflict: Global Terror,PlayStation2,2005-10-04,62,86.0,PivotalGames,"action,shooter,third-person,tactical,modern",4,15,11,2005,10,4,Mar,"['modern', 'shooter', 'action', 'third-person', 'tactical']"
Dragon's Lair 3D,Xbox,2002-11-18,62,66.0,Dragonstone,"action,platformer,3d",1,27,5,2002,11,18,Lun,"['3d', 'action', 'platformer']"
MicroBot,PlayStation3,2011-01-04,62,60.0,NakedSkyEntertainment,"action,shooter,shooter,scrolling,scrolling,shoot-'em-up,top-down",No info,20,5,2011,1,4,Mar,"['shooter', 'top-down', 'action', 'scrolling', ""shoot-'em-up""]"
Heatseeker,Wii,2007-05-01,62,63.0,IRGurus,"simulation,flight,modernjet,modernjet,combat",1,25,34,2007,5,1,Mar,"['simulation', 'flight', 'modernjet', 'combat']"
Cloudy With a Chance of Meatballs,Xbox360,2009-09-18,62,63.0,UbisoftShanghai,"actionadventure,adventure,modern,general,general,modern",No info,12,12,2009,9,18,Vie,"['general', 'adventure', 'actionadventure', 'modern']"
Galak-Z: Variant S,Switch,2018-07-12,62,63.0,"GungHo,17-Bit","action,shooter,shoot-'em-up,vertical",1,10,6,2018,7,12,Jue,"['shooter', 'action', 'vertical', ""shoot-'em-up""]"
Minecraft: New Nintendo 3DS Edition,3DS,2017-09-13,62,68.0,Notch,"actionadventure,sandbox",1,8,37,2017,9,13,Mie,"['sandbox', 'actionadventure']"
Here They Lie,PlayStation4,2016-10-13,62,69.0,TheTangentlemen,"adventure,3d,first-person",No info,35,106,2016,10,13,Jue,"['first-person', 'adventure', '3d']"
BlackSite: Area 51,Xbox360,2007-11-12,62,60.0,MidwayStudios-Austin,"action,shooter,shooter,first-person,sci-fi,sci-fi,arcade",>4,48,70,2007,11,12,Lun,"['sci-fi', 'first-person', 'shooter', 'arcade', 'action']"
Escape From Paradise City,PC,2007-10-26,62,76.0,SiriusGames,"role-playing,general,general",>4,21,5,2007,10,26,Vie,"['general', 'role-playing']"
Heroes Over Europe,Xbox360,2009-09-15,62,81.0,TransmissionGames,"simulation,flight,wwii,wwii,combat",>4,39,9,2009,9,15,Mar,"['simulation', 'flight', 'combat', 'wwii']"
FlatOut 4: Total Insanity,PlayStation4,2017-03-17,62,61.0,"StrategyFirst,Kylotonn","racing,arcade,automobile",No info,32,49,2017,3,17,Vie,"['arcade', 'automobile', 'racing']"
Marvel Avengers: Battle for Earth,Xbox360,2012-10-30,62,73.0,UbisoftQuebec,"action,general,general",No info,11,12,2012,10,30,Mar,"['general', 'action']"
Metal Torrent,DS,2010-05-24,62,97.0,Arika,"action,shooter,shooter,scrolling,scrolling,shoot-'em-up,vertical",1,9,823,2010,5,24,Lun,"['shooter', 'action', 'scrolling', 'vertical', ""shoot-'em-up""]"
Fable II: See the Future,Xbox360,2009-05-12,62,66.0,LionheadStudios,"role-playing,actionrpg,actionrpg",2,16,21,2009,5,12,Mar,"['actionrpg', 'role-playing']"
Hot Wheels Stunt Track Challenge,PlayStation2,2004-11-10,62,73.0,ClimaxGroup,"driving,racing,futuristic",>4,8,11,2004,11,10,Mie,"['futuristic', 'racing', 'driving']"
Yu-Gi-Oh! Capsule Monster Coliseum,PlayStation2,2004-10-26,62,80.0,WinkySoft,"miscellaneous,cardbattle",2,9,41,2004,10,26,Mar,"['cardbattle', 'miscellaneous']"
Wildlife Park,PC,2003-11-14,62,63.0,B-Alive,"strategy,tycoon,management,business/tycoon",1,8,9,2003,11,14,Vie,"['business/tycoon', 'tycoon', 'management', 'strategy']"
Auto Modellista,GameCube,2003-09-30,62,0.0,No info,noinfo,No info,0,0,2003,9,30,Mar,['noinfo']
X2: Wolverine's Revenge,GameCube,2003-04-14,62,64.0,GenePool,"actionadventure,sci-fi",1,21,7,2003,4,14,Lun,"['sci-fi', 'actionadventure']"
Project Nomads,PC,2002-11-01,62,79.0,RadonLabs,"strategy,real-time,fantasy,general,fantasy",>4,13,18,2002,11,1,Vie,"['fantasy', 'general', 'real-time', 'strategy']"
Stuart Little 2,PlayStation,2002-07-17,62,71.0,MagentaSoftware,"action,platformer,3d",1,7,11,2002,7,17,Mie,"['3d', 'action', 'platformer']"
Rock Manager,PC,2002-06-30,62,71.0,DreamCatcherInteractive,"strategy,tycoon,management,tycoon,business/tycoon",1,10,10,2002,6,30,Dom,"['business/tycoon', 'tycoon', 'management', 'strategy']"
Wave Rally,PlayStation2,2001-11-26,62,45.0,Opus,"driving,racing,snow/water",2,17,4,2001,11,26,Lun,"['snow/water', 'racing', 'driving']"
High Heat Major League Baseball 2002,GameBoyAdvance,2001-09-16,62,0.0,MobiusEntertainment,"sports,traditional,baseball,sim",No info,7,0,2001,9,16,Dom,"['baseball', 'sports', 'sim', 'traditional']"
Hogs of War,PlayStation,2000-09-05,62,85.0,InfogramesSheffield,"strategy,general",No info,10,61,2000,9,5,Mar,"['general', 'strategy']"
Tork: Prehistoric Punk,Xbox,2005-01-12,62,62.0,Tiwak,"action,platformer,3d",1,21,6,2005,1,12,Mie,"['3d', 'action', 'platformer']"
Super Neptunia RPG,Switch,2019-06-25,62,56.0,"CompileHeart,ArtisanStudios","role-playing,actionrpg",1,13,26,2019,6,25,Mar,"['actionrpg', 'role-playing']"
Tiny Troopers: Joint Ops,XboxOne,2016-02-26,62,51.0,"KukouriMobileEntertainment,EpiphanyGames","action,general,shooter,shoot-'em-up,top-down",1,12,7,2016,2,26,Vie,"['shooter', 'general', 'top-down', 'action', ""shoot-'em-up""]"
LEGO City Undercover: The Chase Begins,3DS,2013-04-21,62,66.0,Traveller'sTales,"actionadventure,fantasy,general,fantasy",No info,44,70,2013,4,21,Dom,"['fantasy', 'general', 'actionadventure']"
Absolver,XboxOne,2019-01-07,62,72.0,Sloclap,"role-playing,actionrpg",>4,7,11,2019,1,7,Lun,"['actionrpg', 'role-playing']"
Armageddon Riders,PlayStation3,2011-05-30,62,63.0,TargemGames,"driving,racing,demolitionderby,arcade,demolitionderby,automobile",No info,12,11,2011,5,30,Lun,"['demolitionderby', 'driving', 'arcade', 'automobile', 'racing']"
DreamWorks Shrek Forever After,Xbox360,2010-05-18,62,44.0,Xpec,"action,general,general",No info,22,14,2010,5,18,Mar,"['general', 'action']"
Knights of Pen & Paper +1 Edition,PC,2013-06-18,62,59.0,BeholdStudios,"role-playing,general,general",1,9,82,2013,6,18,Mar,"['general', 'role-playing']"
PixelJunk Racers,PlayStation3,2007-09-13,62,61.0,Q-Games,"driving,racing,arcade,arcade,automobile",>4,12,10,2007,9,13,Jue,"['arcade', 'automobile', 'racing', 'driving']"
Metal Gear Survive,XboxOne,2018-02-20,62,20.0,Konami,"actionadventure,general,survival",4,14,198,2018,2,20,Mar,"['general', 'survival', 'actionadventure']"
Madagascar: Escape 2 Africa,Xbox360,2008-11-04,62,68.0,No info,noinfo,No info,0,0,2008,11,4,Mar,['noinfo']
Kingdom Under Fire II,PC,2019-11-18,62,56.0,"Phantagram,Blueside","strategy,real-time,fantasy,general,fantasy",>4,9,20,2019,11,18,Lun,"['fantasy', 'general', 'real-time', 'strategy']"
Warparty,PC,2019-03-28,62,67.0,Warcave,"strategy,real-time,general",>4,11,9,2019,3,28,Jue,"['general', 'real-time', 'strategy']"
TurtlePop: Journey to Freedom,Switch,2018-03-09,62,0.0,Zengami,"puzzle,action",1,7,0,2018,3,9,Vie,"['puzzle', 'action']"
Etherium,PC,2015-03-25,62,63.0,TindalosInteractive,"strategy,real-time,sci-fi,general",No info,19,26,2015,3,25,Mie,"['sci-fi', 'general', 'real-time', 'strategy']"
Pineapple Smash Crew,PC,2012-02-02,62,75.0,RichMakeGame,"action,general,shooter,shoot-'em-up,top-down",No info,10,15,2012,2,2,Jue,"['shooter', 'general', 'top-down', 'action', ""shoot-'em-up""]"
Rainbow Islands: Towering Adventure!,Xbox360,2009-10-28,62,0.0,TaitoCorporation,"action,general,general",2,7,0,2009,10,28,Mie,"['general', 'action']"
WRC 4: FIA World Rally Championship,Xbox360,2013-10-25,62,68.0,MilestoneS.r.l,"driving,racing,rally/offroad",No info,12,12,2013,10,25,Vie,"['rally/offroad', 'racing', 'driving']"
Gabrielle's Ghostly Groove 3D,3DS,2011-10-04,62,74.0,SantaEntertainment,"action,miscellaneous,adventure,general,rhythm,music,music",No info,9,9,2011,10,4,Mar,"['music', 'general', 'action', 'rhythm', 'adventure', 'miscellaneous']"
Cooking Mama: World Kitchen,Wii,2008-11-18,62,48.0,CookingMamaLimited,"simulation,miscellaneous,general,general,virtual,career",1,17,13,2008,11,18,Mar,"['career', 'simulation', 'general', 'virtual', 'miscellaneous']"
Death Rally (2012),PC,2012-08-03,62,56.0,RemedyEntertainment,"driving,racing,arcade,arcade,automobile",No info,11,58,2012,8,3,Vie,"['arcade', 'automobile', 'racing', 'driving']"
Polar Panic,PlayStation3,2009-12-22,62,0.0,EiconicGames,"miscellaneous,puzzle,action,puzzle,puzzle,logic,logic",1,10,0,2009,12,22,Mar,"['puzzle', 'action', 'miscellaneous', 'logic']"
Lords of EverQuest,PC,2003-12-01,62,77.0,RapidEyeEntertainment,"strategy,real-time,fantasy,general",>4,25,16,2003,12,1,Lun,"['fantasy', 'general', 'real-time', 'strategy']"
DemiKids: Light Version,GameBoyAdvance,2003-10-06,62,84.0,MultimediaIntelligenceTransfer,"role-playing,console-stylerpg",2,8,17,2003,10,6,Lun,"['console-stylerpg', 'role-playing']"
Tube Slider,GameCube,2003-04-17,62,0.0,NdCube,"driving,racing,futuristic",4,21,0,2003,4,17,Jue,"['futuristic', 'racing', 'driving']"
RollerCoaster Tycoon,Xbox,2003-03-25,62,83.0,Atari,"strategy,tycoon",1,8,12,2003,3,25,Mar,"['tycoon', 'strategy']"
Looney Tunes: Space Race,PlayStation2,2002-05-27,62,66.0,Tantalus,"driving,racing,kart",4,14,8,2002,5,27,Lun,"['kart', 'racing', 'driving']"
Age of Sail II,PC,2001-02-01,62,0.0,Akella,"strategy,general,general",>4,15,0,2001,2,1,Jue,"['general', 'strategy']"
Sno-Cross Championship Racing,Dreamcast,2000-11-30,62,0.0,UDS,"driving,racing,snow/water",No info,14,0,2000,11,30,Jue,"['snow/water', 'racing', 'driving']"
Urban Empire,PC,2017-01-20,62,53.0,"FragmentProductionLtd,RebornGamesInc.","strategy,management,government",1,20,37,2017,1,20,Vie,"['government', 'management', 'strategy']"
Fuse,Xbox360,2013-05-28,62,57.0,InsomniacGames,"action,general,general",4,46,132,2013,5,28,Mar,"['general', 'action']"
NASCAR 2011: The Game,Xbox360,2011-03-29,62,41.0,Eutechnyx,"driving,racing,simulation,gt/street,stockcar,automobile",>4,24,14,2011,3,29,Mar,"['driving', 'simulation', 'stockcar', 'gt/street', 'automobile', 'racing']"
Moon Hunters,PC,2016-03-10,62,62.0,KitfoxGames,"role-playing,actionrpg",No info,14,19,2016,3,10,Jue,"['actionrpg', 'role-playing']"
Sniper Elite: Nazi Zombie Army,PC,2013-02-28,62,73.0,Rebellion,"action,general,shooter,shooter,third-person,tactical,historic,historic",No info,24,253,2013,2,28,Jue,"['historic', 'shooter', 'general', 'action', 'third-person', 'tactical']"
Elex,XboxOne,2017-10-17,62,64.0,PiranhaBytes,"role-playing,western-style",No info,8,530,2017,10,17,Mar,"['western-style', 'role-playing']"
Little Nightmares: The Depths,PlayStation4,2017-07-07,62,59.0,TarsierStudios,"general,actionadventure,linear",No info,8,13,2017,7,7,Vie,"['general', 'linear', 'actionadventure']"
Malicious Fallen,PlayStation4,2017-02-21,62,61.0,Alvion,"action,general",No info,14,15,2017,2,21,Mar,"['general', 'action']"
Senran Kagura: Bon Appetit! - Full Course,PC,2016-11-10,62,74.0,Meteorise,"action,rhythm,music",1,11,7,2016,11,10,Jue,"['rhythm', 'music', 'action']"
F1 Race Stars,PC,2012-11-13,62,56.0,Codemasters,"formulaone,driving,racing,arcade,kart,formulaone,automobile",No info,8,57,2012,11,13,Mar,"['formulaone', 'driving', 'kart', 'arcade', 'automobile', 'racing']"
WRC 3,Xbox360,2012-10-12,62,77.0,MilestoneS.r.l,"driving,racing,rally/offroad",No info,15,7,2012,10,12,Vie,"['rally/offroad', 'racing', 'driving']"
El Tigre: The Adventures of Manny Rivera,PlayStation2,2007-10-29,62,85.0,BlueTongueEntertainment,"action,platformer,2d",No info,8,4,2007,10,29,Lun,"['2d', 'action', 'platformer']"
Mad Tracks,Xbox360,2007-05-30,62,71.0,LoadInc.,"driving,racing,arcade,arcade,automobile",4,21,11,2007,5,30,Mie,"['arcade', 'automobile', 'racing', 'driving']"
Worms Battlegrounds,PlayStation4,2014-06-03,62,59.0,Team17,"strategy,turn-based,wargame,artillery",4,16,75,2014,6,3,Mar,"['artillery', 'wargame', 'turn-based', 'strategy']"
Sacred Citadel,PlayStation3,2013-04-16,62,69.0,DeepSilver,"action,beat-'em-up,beat-'em-up,2d",No info,16,16,2013,4,16,Mar,"['2d', 'action', ""beat-'em-up""]"
